"","Country.Code","datatopic","percountry_indicators"
"14753","TGO","Economic Policy & Debt: Balance of payments: Current account: Transfers",7
"14754","TGO","Economic Policy & Debt: Balance of payments: Reserves & other items",2
"14755","TGO","Economic Policy & Debt: External debt: Debt outstanding",10
"14756","TGO","Economic Policy & Debt: External debt: Debt ratios & other items",10
"14757","TGO","Economic Policy & Debt: External debt: Debt service",5
"14758","TGO","Economic Policy & Debt: External debt: Net flows",18
"14759","TGO","Economic Policy & Debt: National accounts: Adjusted savings & income",28
"14760","TGO","Economic Policy & Debt: National accounts: Atlas GNI & GNI per capita",2
"14761","TGO","Economic Policy & Debt: National accounts: Growth rates",16
"14762","TGO","Economic Policy & Debt: National accounts: Local currency at constant prices: Aggregate indicators",7
"14763","TGO","Economic Policy & Debt: National accounts: Local currency at constant prices: Expenditure on GDP",11
"14764","TGO","Economic Policy & Debt: National accounts: Local currency at constant prices: Other items",3
"14765","TGO","Economic Policy & Debt: National accounts: Local currency at constant prices: Value added",4
"14766","TGO","Economic Policy & Debt: National accounts: Local currency at current prices: Aggregate indicators",11
"14767","TGO","Economic Policy & Debt: National accounts: Local currency at current prices: Expenditure on GDP",14
"14768","TGO","Economic Policy & Debt: National accounts: Local currency at current prices: Value added",4
"14769","TGO","Economic Policy & Debt: National accounts: Shares of GDP & other",19
"14770","TGO","Economic Policy & Debt: National accounts: US$ at constant 2015 prices: Aggregate indicators",5
"14771","TGO","Economic Policy & Debt: National accounts: US$ at constant 2015 prices: Expenditure on GDP",9
"14772","TGO","Economic Policy & Debt: National accounts: US$ at constant 2015 prices: Value added",7
"14773","TGO","Economic Policy & Debt: National accounts: US$ at current prices: Aggregate indicators",9
"14774","TGO","Economic Policy & Debt: National accounts: US$ at current prices: Expenditure on GDP",10
"14775","TGO","Economic Policy & Debt: National accounts: US$ at current prices: Value added",4
"14776","TGO","Economic Policy & Debt: Official development assistance",50
"14777","TGO","Economic Policy & Debt: Purchasing power parity",13
"14778","TGO","Education: Efficiency",21
"14779","TGO","Education: Inputs",42
"14780","TGO","Education: Outcomes",43
"14781","TGO","Education: Participation",44
"14782","TGO","Environment: Agricultural production",13
"14783","TGO","Environment: Biodiversity & protected areas",7
"14784","TGO","Environment: Density & urbanization",12
"14785","TGO","Environment: Emissions",42
"14786","TGO","Environment: Energy production & use",27
"14787","TGO","Environment: Freshwater",9
"14788","TGO","Environment: Land use",22
"14789","TGO","Environment: Natural resources contribution to GDP",6
"14790","TGO","Financial Sector: Access",14
"14791","TGO","Financial Sector: Assets",10
"14792","TGO","Financial Sector: Exchange rates & prices",9
"14793","TGO","Financial Sector: Interest rates",4
"14794","TGO","Financial Sector: Monetary holdings (liabilities)",3
"14795","TGO","Gender: Agency",2
"14796","TGO","Gender: Health",7
"14797","TGO","Gender: Public life & decision making",4
"14798","TGO","Health",2
"14799","TGO","Health: Disease prevention",27
"14800","TGO","Health: Health systems",21
"14801","TGO","Health: Mortality",39
"14802","TGO","Health: Nutrition",26
"14803","TGO","Health: Population: Dynamics",12
"14804","TGO","Health: Population: Structure",58
"14805","TGO","Health: Reproductive health",16
"14806","TGO","Health: Risk factors",32
"14807","TGO","Health: Universal Health Coverage",12
"14808","TGO","Infrastructure: Communications",13
"14809","TGO","Infrastructure: Technology",6
"14810","TGO","Infrastructure: Transportation",7
"14811","TGO","Poverty: Income distribution",9
"14812","TGO","Poverty: Poverty rates",7
"14813","TGO","Poverty: Shared prosperity",4
"14814","TGO","Private Sector & Trade: Business environment",53
"14815","TGO","Private Sector & Trade: Exports",23
"14816","TGO","Private Sector & Trade: Imports",23
"14817","TGO","Private Sector & Trade: Private infrastructure investment",4
"14818","TGO","Private Sector & Trade: Tariffs",24
"14819","TGO","Private Sector & Trade: Total merchandise trade",1
"14820","TGO","Private Sector & Trade: Trade facilitation",16
"14821","TGO","Private Sector & Trade: Trade price indices",2
"14822","TGO","Private Sector & Trade: Travel & tourism",10
"14823","TGO","Public Sector: Conflict & fragility",4
"14824","TGO","Public Sector: Defense & arms trade",7
"14825","TGO","Public Sector: Government finance",1
"14826","TGO","Public Sector: Government finance: Deficit & financing",8
"14827","TGO","Public Sector: Government finance: Expense",13
"14828","TGO","Public Sector: Government finance: Revenue",20
"14829","TGO","Public Sector: Policy & institutions",76
"14830","TGO","Social Protection & Labor: Economic activity",71
"14831","TGO","Social Protection & Labor: Labor force structure",28
"14832","TGO","Social Protection & Labor: Migration",5
"14833","TGO","Social Protection & Labor: Performance",19
"14834","TGO","Social Protection & Labor: Unemployment",24
"14835","TGO","Trade",6
"14836","THA","Economic Policy & Debt: Balance of payments: Capital & financial account",11
"14837","THA","Economic Policy & Debt: Balance of payments: Current account: Balances",4
"14838","THA","Economic Policy & Debt: Balance of payments: Current account: Goods, services & income",22
"14839","THA","Economic Policy & Debt: Balance of payments: Current account: Transfers",7
"14840","THA","Economic Policy & Debt: Balance of payments: Reserves & other items",6
"14841","THA","Economic Policy & Debt: External debt: Debt outstanding",10
"14842","THA","Economic Policy & Debt: External debt: Debt ratios & other items",11
"14843","THA","Economic Policy & Debt: External debt: Debt service",5
"14844","THA","Economic Policy & Debt: External debt: Net flows",19
"14845","THA","Economic Policy & Debt: National accounts: Adjusted savings & income",26
"14846","THA","Economic Policy & Debt: National accounts: Atlas GNI & GNI per capita",2
"14847","THA","Economic Policy & Debt: National accounts: Growth rates",13
"14848","THA","Economic Policy & Debt: National accounts: Local currency at constant prices: Aggregate indicators",3
"14849","THA","Economic Policy & Debt: National accounts: Local currency at constant prices: Expenditure on GDP",8
"14850","THA","Economic Policy & Debt: National accounts: Local currency at constant prices: Other items",3
"14851","THA","Economic Policy & Debt: National accounts: Local currency at constant prices: Value added",4
"14852","THA","Economic Policy & Debt: National accounts: Local currency at current prices: Aggregate indicators",9
"14853","THA","Economic Policy & Debt: National accounts: Local currency at current prices: Expenditure on GDP",14
"14854","THA","Economic Policy & Debt: National accounts: Local currency at current prices: Value added",4
"14855","THA","Economic Policy & Debt: National accounts: Shares of GDP & other",24
"14856","THA","Economic Policy & Debt: National accounts: US$ at constant 2015 prices: Aggregate indicators",4
"14857","THA","Economic Policy & Debt: National accounts: US$ at constant 2015 prices: Expenditure on GDP",9
"14858","THA","Economic Policy & Debt: National accounts: US$ at constant 2015 prices: Value added",7
"14859","THA","Economic Policy & Debt: National accounts: US$ at current prices: Aggregate indicators",7
"14860","THA","Economic Policy & Debt: National accounts: US$ at current prices: Expenditure on GDP",10
"14861","THA","Economic Policy & Debt: National accounts: US$ at current prices: Value added",4
"14862","THA","Economic Policy & Debt: Official development assistance",55
"14863","THA","Economic Policy & Debt: Purchasing power parity",13
"14864","THA","Education: Efficiency",21
"14865","THA","Education: Inputs",42
"14866","THA","Education: Outcomes",49
"14867","THA","Education: Participation",44
"14868","THA","Environment: Agricultural production",13
"14869","THA","Environment: Biodiversity & protected areas",7
"14870","THA","Environment: Density & urbanization",12
"14871","THA","Environment: Emissions",42
"14872","THA","Environment: Energy production & use",27
"14873","THA","Environment: Freshwater",9
"14874","THA","Environment: Land use",23
"14875","THA","Environment: Natural resources contribution to GDP",6
"14876","THA","Financial Sector: Access",15
"14877","THA","Financial Sector: Assets",14
"14878","THA","Financial Sector: Capital markets",7
"14879","THA","Financial Sector: Exchange rates & prices",9
"14880","THA","Financial Sector: Interest rates",5
"14881","THA","Financial Sector: Monetary holdings (liabilities)",4
"14882","THA","Gender: Agency",2
"14883","THA","Gender: Participation & access",2
"14884","THA","Gender: Public life & decision making",2
"14885","THA","Health",2
"14886","THA","Health: Disease prevention",20
"14887","THA","Health: Health systems",22
"14888","THA","Health: Mortality",39
"14889","THA","Health: Nutrition",25
"14890","THA","Health: Population: Dynamics",12
"14891","THA","Health: Population: Structure",58
"14892","THA","Health: Reproductive health",15
"14893","THA","Health: Risk factors",31
"14894","THA","Health: Universal Health Coverage",12
"14895","THA","Infrastructure: Communications",13
"14896","THA","Infrastructure: Technology",13
"14897","THA","Infrastructure: Transportation",10
"14898","THA","Poverty: Income distribution",9
"14899","THA","Poverty: Poverty rates",7
"14900","THA","Poverty: Shared prosperity",4
"14901","THA","Poverty:Multidimensional poverty",5
"14902","THA","Private Sector & Trade: Business environment",53
"14903","THA","Private Sector & Trade: Exports",23
"14904","THA","Private Sector & Trade: Imports",23
"14905","THA","Private Sector & Trade: Private infrastructure investment",8
"14906","THA","Private Sector & Trade: Tariffs",24
"14907","THA","Private Sector & Trade: Total merchandise trade",1
"14908","THA","Private Sector & Trade: Trade facilitation",16
"14909","THA","Private Sector & Trade: Trade price indices",2
"14910","THA","Private Sector & Trade: Travel & tourism",10
"14911","THA","Public Sector: Conflict & fragility",7
"14912","THA","Public Sector: Defense & arms trade",8
"14913","THA","Public Sector: Government finance",1
"14914","THA","Public Sector: Government finance: Deficit & financing",10
"14915","THA","Public Sector: Government finance: Expense",13
"14916","THA","Public Sector: Government finance: Revenue",22
"14917","THA","Public Sector: Policy & institutions",55
"14918","THA","Social Protection & Labor: Economic activity",62
"14919","THA","Social Protection & Labor: Labor force structure",28
"14920","THA","Social Protection & Labor: Migration",5
"14921","THA","Social Protection & Labor: Performance",19
"14922","THA","Social Protection & Labor: Unemployment",24
"14923","THA","Trade",6
"14924","TJK","Economic Policy & Debt: Balance of payments: Capital & financial account",11
"14925","TJK","Economic Policy & Debt: Balance of payments: Current account: Balances",4
"14926","TJK","Economic Policy & Debt: Balance of payments: Current account: Goods, services & income",22
"14927","TJK","Economic Policy & Debt: Balance of payments: Current account: Transfers",7
"14928","TJK","Economic Policy & Debt: Balance of payments: Reserves & other items",6
"14929","TJK","Economic Policy & Debt: External debt: Debt outstanding",9
"14930","TJK","Economic Policy & Debt: External debt: Debt ratios & other items",11
"14931","TJK","Economic Policy & Debt: External debt: Debt service",5
"14932","TJK","Economic Policy & Debt: External debt: Net flows",17
"14933","TJK","Economic Policy & Debt: National accounts: Adjusted savings & income",28
"14934","TJK","Economic Policy & Debt: National accounts: Atlas GNI & GNI per capita",2
"14935","TJK","Economic Policy & Debt: National accounts: Growth rates",16
"14936","TJK","Economic Policy & Debt: National accounts: Local currency at constant prices: Aggregate indicators",7
"14937","TJK","Economic Policy & Debt: National accounts: Local currency at constant prices: Expenditure on GDP",9
"14938","TJK","Economic Policy & Debt: National accounts: Local currency at constant prices: Other items",3
"14939","TJK","Economic Policy & Debt: National accounts: Local currency at constant prices: Value added",5
"14940","TJK","Economic Policy & Debt: National accounts: Local currency at current prices: Aggregate indicators",11
"14941","TJK","Economic Policy & Debt: National accounts: Local currency at current prices: Expenditure on GDP",14
"14942","TJK","Economic Policy & Debt: National accounts: Local currency at current prices: Value added",5
"14943","TJK","Economic Policy & Debt: National accounts: Shares of GDP & other",20
"14944","TJK","Economic Policy & Debt: National accounts: US$ at constant 2015 prices: Aggregate indicators",5
"14945","TJK","Economic Policy & Debt: National accounts: US$ at constant 2015 prices: Expenditure on GDP",9
"14946","TJK","Economic Policy & Debt: National accounts: US$ at constant 2015 prices: Value added",7
"14947","TJK","Economic Policy & Debt: National accounts: US$ at current prices: Aggregate indicators",9
"14948","TJK","Economic Policy & Debt: National accounts: US$ at current prices: Expenditure on GDP",10
"14949","TJK","Economic Policy & Debt: National accounts: US$ at current prices: Value added",4
"14950","TJK","Economic Policy & Debt: Official development assistance",53
"14951","TJK","Economic Policy & Debt: Purchasing power parity",13
"14952","TJK","Education: Efficiency",18
"14953","TJK","Education: Inputs",30
"14954","TJK","Education: Outcomes",37
"14955","TJK","Education: Participation",44
"14956","TJK","Environment: Agricultural production",13
"14957","TJK","Environment: Biodiversity & protected areas",6
"14958","TJK","Environment: Density & urbanization",10
"14959","TJK","Environment: Emissions",42
"14960","TJK","Environment: Energy production & use",27
"14961","TJK","Environment: Freshwater",9
"14962","TJK","Environment: Land use",23
"14963","TJK","Environment: Natural resources contribution to GDP",6
"14964","TJK","Financial Sector: Access",14
"14965","TJK","Financial Sector: Assets",14
"14966","TJK","Financial Sector: Exchange rates & prices",8
"14967","TJK","Financial Sector: Interest rates",5
"14968","TJK","Financial Sector: Monetary holdings (liabilities)",4
"14969","TJK","Gender: Agency",2
"14970","TJK","Gender: Health",7
"14971","TJK","Gender: Public life & decision making",4
"14972","TJK","Health: Disease prevention",22
"14973","TJK","Health: Health systems",22
"14974","TJK","Health: Mortality",39
"14975","TJK","Health: Nutrition",26
"14976","TJK","Health: Population: Dynamics",13
"14977","TJK","Health: Population: Structure",58
"14978","TJK","Health: Reproductive health",15
"14979","TJK","Health: Risk factors",28
"14980","TJK","Health: Universal Health Coverage",12
"14981","TJK","Infrastructure: Communications",13
"14982","TJK","Infrastructure: Technology",11
"14983","TJK","Infrastructure: Transportation",8
"14984","TJK","Poverty: Income distribution",9
"14985","TJK","Poverty: Poverty rates",7
"14986","TJK","Poverty: Shared prosperity",4
"14987","TJK","Private Sector & Trade: Business environment",54
"14988","TJK","Private Sector & Trade: Exports",23
"14989","TJK","Private Sector & Trade: Imports",23
"14990","TJK","Private Sector & Trade: Private infrastructure investment",5
"14991","TJK","Private Sector & Trade: Tariffs",24
"14992","TJK","Private Sector & Trade: Total merchandise trade",1
"14993","TJK","Private Sector & Trade: Trade facilitation",16
"14994","TJK","Private Sector & Trade: Trade price indices",2
"14995","TJK","Private Sector & Trade: Travel & tourism",10
"14996","TJK","Public Sector: Conflict & fragility",6
"14997","TJK","Public Sector: Defense & arms trade",7
"14998","TJK","Public Sector: Government finance",1
"14999","TJK","Public Sector: Government finance: Deficit & financing",8
"15000","TJK","Public Sector: Government finance: Expense",13
"15001","TJK","Public Sector: Government finance: Revenue",22
"15002","TJK","Public Sector: Policy & institutions",76
"15003","TJK","Social Protection & Labor: Economic activity",66
"15004","TJK","Social Protection & Labor: Labor force structure",28
"15005","TJK","Social Protection & Labor: Migration",5
"15006","TJK","Social Protection & Labor: Performance",19
"15007","TJK","Social Protection & Labor: Unemployment",24
"15008","TJK","Trade",6
"15009","TKM","Economic Policy & Debt: Balance of payments: Capital & financial account",2
"15010","TKM","Economic Policy & Debt: Balance of payments: Current account: Transfers",3
"15011","TKM","Economic Policy & Debt: Balance of payments: Reserves & other items",5
"15012","TKM","Economic Policy & Debt: External debt: Debt outstanding",9
"15013","TKM","Economic Policy & Debt: External debt: Debt ratios & other items",7
"15014","TKM","Economic Policy & Debt: External debt: Debt service",5
"15015","TKM","Economic Policy & Debt: External debt: Net flows",14
"15016","TKM","Economic Policy & Debt: National accounts: Adjusted savings & income",17
"15017","TKM","Economic Policy & Debt: National accounts: Atlas GNI & GNI per capita",2
"15018","TKM","Economic Policy & Debt: National accounts: Growth rates",10
"15019","TKM","Economic Policy & Debt: National accounts: Local currency at constant prices: Aggregate indicators",7
"15020","TKM","Economic Policy & Debt: National accounts: Local currency at constant prices: Expenditure on GDP",9
"15021","TKM","Economic Policy & Debt: National accounts: Local currency at constant prices: Other items",3
"15022","TKM","Economic Policy & Debt: National accounts: Local currency at constant prices: Value added",3
"15023","TKM","Economic Policy & Debt: National accounts: Local currency at current prices: Aggregate indicators",10
"15024","TKM","Economic Policy & Debt: National accounts: Local currency at current prices: Expenditure on GDP",14
"15025","TKM","Economic Policy & Debt: National accounts: Local currency at current prices: Value added",4
"15026","TKM","Economic Policy & Debt: National accounts: Shares of GDP & other",17
"15027","TKM","Economic Policy & Debt: National accounts: US$ at constant 2015 prices: Aggregate indicators",4
"15028","TKM","Economic Policy & Debt: National accounts: US$ at constant 2015 prices: Expenditure on GDP",4
"15029","TKM","Economic Policy & Debt: National accounts: US$ at constant 2015 prices: Value added",6
"15030","TKM","Economic Policy & Debt: National accounts: US$ at current prices: Aggregate indicators",8
"15031","TKM","Economic Policy & Debt: National accounts: US$ at current prices: Expenditure on GDP",10
"15032","TKM","Economic Policy & Debt: National accounts: US$ at current prices: Value added",4
"15033","TKM","Economic Policy & Debt: Official development assistance",44
"15034","TKM","Economic Policy & Debt: Purchasing power parity",12
"15035","TKM","Education: Efficiency",1
"15036","TKM","Education: Inputs",17
"15037","TKM","Education: Outcomes",30
"15038","TKM","Education: Participation",25
"15039","TKM","Environment: Agricultural production",13
"15040","TKM","Environment: Biodiversity & protected areas",7
"15041","TKM","Environment: Density & urbanization",10
"15042","TKM","Environment: Emissions",42
"15043","TKM","Environment: Energy production & use",26
"15044","TKM","Environment: Freshwater",9
"15045","TKM","Environment: Land use",22
"15046","TKM","Environment: Natural resources contribution to GDP",6
"15047","TKM","Financial Sector: Access",9
"15048","TKM","Financial Sector: Exchange rates & prices",6
"15049","TKM","Gender: Agency",2
"15050","TKM","Gender: Health",6
"15051","TKM","Gender: Public life & decision making",3
"15052","TKM","Health: Disease prevention",21
"15053","TKM","Health: Health systems",22
"15054","TKM","Health: Mortality",39
"15055","TKM","Health: Nutrition",26
"15056","TKM","Health: Population: Dynamics",13
"15057","TKM","Health: Population: Structure",58
"15058","TKM","Health: Reproductive health",15
"15059","TKM","Health: Risk factors",18
"15060","TKM","Health: Universal Health Coverage",1
"15061","TKM","Infrastructure: Communications",11
"15062","TKM","Infrastructure: Technology",5
"15063","TKM","Infrastructure: Transportation",8
"15064","TKM","Poverty: Income distribution",9
"15065","TKM","Poverty: Poverty rates",6
"15066","TKM","Private Sector & Trade: Exports",18
"15067","TKM","Private Sector & Trade: Imports",18
"15068","TKM","Private Sector & Trade: Tariffs",18
"15069","TKM","Private Sector & Trade: Total merchandise trade",1
"15070","TKM","Private Sector & Trade: Trade facilitation",7
"15071","TKM","Private Sector & Trade: Trade price indices",2
"15072","TKM","Private Sector & Trade: Travel & tourism",8
"15073","TKM","Public Sector: Conflict & fragility",4
"15074","TKM","Public Sector: Defense & arms trade",7
"15075","TKM","Public Sector: Government finance",1
"15076","TKM","Public Sector: Policy & institutions",46
"15077","TKM","Social Protection & Labor: Economic activity",32
"15078","TKM","Social Protection & Labor: Labor force structure",13
"15079","TKM","Social Protection & Labor: Migration",5
"15080","TKM","Social Protection & Labor: Unemployment",9
"15081","TKM","Trade",6
"15082","TLS","Economic Policy & Debt: Balance of payments: Capital & financial account",11
"15083","TLS","Economic Policy & Debt: Balance of payments: Current account: Balances",4
"15084","TLS","Economic Policy & Debt: Balance of payments: Current account: Goods, services & income",21
"15085","TLS","Economic Policy & Debt: Balance of payments: Current account: Transfers",7
"15086","TLS","Economic Policy & Debt: Balance of payments: Reserves & other items",6
"15087","TLS","Economic Policy & Debt: External debt: Debt outstanding",9
"15088","TLS","Economic Policy & Debt: External debt: Debt ratios & other items",11
"15089","TLS","Economic Policy & Debt: External debt: Debt service",5
"15090","TLS","Economic Policy & Debt: External debt: Net flows",9
"15091","TLS","Economic Policy & Debt: National accounts: Adjusted savings & income",28
"15092","TLS","Economic Policy & Debt: National accounts: Atlas GNI & GNI per capita",2
"15093","TLS","Economic Policy & Debt: National accounts: Growth rates",16
"15094","TLS","Economic Policy & Debt: National accounts: Local currency at constant prices: Aggregate indicators",6
"15095","TLS","Economic Policy & Debt: National accounts: Local currency at constant prices: Expenditure on GDP",11
"15096","TLS","Economic Policy & Debt: National accounts: Local currency at constant prices: Other items",3
"15097","TLS","Economic Policy & Debt: National accounts: Local currency at constant prices: Value added",4
"15098","TLS","Economic Policy & Debt: National accounts: Local currency at current prices: Aggregate indicators",11
"15099","TLS","Economic Policy & Debt: National accounts: Local currency at current prices: Expenditure on GDP",14
"15100","TLS","Economic Policy & Debt: National accounts: Local currency at current prices: Value added",4
"15101","TLS","Economic Policy & Debt: National accounts: Shares of GDP & other",19
"15102","TLS","Economic Policy & Debt: National accounts: US$ at constant 2015 prices: Aggregate indicators",5
"15103","TLS","Economic Policy & Debt: National accounts: US$ at constant 2015 prices: Expenditure on GDP",9
"15104","TLS","Economic Policy & Debt: National accounts: US$ at constant 2015 prices: Value added",7
"15105","TLS","Economic Policy & Debt: National accounts: US$ at current prices: Aggregate indicators",9
"15106","TLS","Economic Policy & Debt: National accounts: US$ at current prices: Expenditure on GDP",10
"15107","TLS","Economic Policy & Debt: National accounts: US$ at current prices: Value added",4
"15108","TLS","Economic Policy & Debt: Official development assistance",50
"15109","TLS","Economic Policy & Debt: Purchasing power parity",13
"15110","TLS","Education: Efficiency",21
"15111","TLS","Education: Inputs",27
"15112","TLS","Education: Outcomes",31
"15113","TLS","Education: Participation",44
"15114","TLS","Environment: Agricultural production",12
"15115","TLS","Environment: Biodiversity & protected areas",7
"15116","TLS","Environment: Density & urbanization",8
"15117","TLS","Environment: Emissions",33
"15118","TLS","Environment: Energy production & use",14
"15119","TLS","Environment: Freshwater",9
"15120","TLS","Environment: Land use",23
"15121","TLS","Environment: Natural resources contribution to GDP",6
"15122","TLS","Financial Sector: Access",4
"15123","TLS","Financial Sector: Assets",10
"15124","TLS","Financial Sector: Exchange rates & prices",8
"15125","TLS","Financial Sector: Interest rates",4
"15126","TLS","Financial Sector: Monetary holdings (liabilities)",4
"15127","TLS","Gender: Agency",2
"15128","TLS","Gender: Health",7
"15129","TLS","Gender: Public life & decision making",4
"15130","TLS","Health: Disease prevention",21
"15131","TLS","Health: Health systems",23
"15132","TLS","Health: Mortality",39
"15133","TLS","Health: Nutrition",26
"15134","TLS","Health: Population: Dynamics",12
"15135","TLS","Health: Population: Structure",58
"15136","TLS","Health: Reproductive health",16
"15137","TLS","Health: Risk factors",28
"15138","TLS","Health: Universal Health Coverage",12
"15139","TLS","Infrastructure: Communications",13
"15140","TLS","Infrastructure: Technology",1
"15141","TLS","Infrastructure: Transportation",4
"15142","TLS","Poverty: Income distribution",9
"15143","TLS","Poverty: Poverty rates",7
"15144","TLS","Private Sector & Trade: Business environment",50
"15145","TLS","Private Sector & Trade: Exports",23
"15146","TLS","Private Sector & Trade: Imports",23
"15147","TLS","Private Sector & Trade: Private infrastructure investment",2
"15148","TLS","Private Sector & Trade: Tariffs",18
"15149","TLS","Private Sector & Trade: Total merchandise trade",1
"15150","TLS","Private Sector & Trade: Trade facilitation",14
"15151","TLS","Private Sector & Trade: Travel & tourism",8
"15152","TLS","Public Sector: Conflict & fragility",4
"15153","TLS","Public Sector: Defense & arms trade",7
"15154","TLS","Public Sector: Government finance",1
"15155","TLS","Public Sector: Government finance: Deficit & financing",8
"15156","TLS","Public Sector: Government finance: Expense",13
"15157","TLS","Public Sector: Government finance: Revenue",18
"15158","TLS","Public Sector: Policy & institutions",76
"15159","TLS","Social Protection & Labor: Economic activity",63
"15160","TLS","Social Protection & Labor: Labor force structure",28
"15161","TLS","Social Protection & Labor: Migration",4
"15162","TLS","Social Protection & Labor: Performance",11
"15163","TLS","Social Protection & Labor: Unemployment",24
"15164","TLS","Trade",1
"15165","TON","Economic Policy & Debt: Balance of payments: Capital & financial account",11
"15166","TON","Economic Policy & Debt: Balance of payments: Current account: Balances",4
"15167","TON","Economic Policy & Debt: Balance of payments: Current account: Goods, services & income",22
"15168","TON","Economic Policy & Debt: Balance of payments: Current account: Transfers",7
"15169","TON","Economic Policy & Debt: Balance of payments: Reserves & other items",6
"15170","TON","Economic Policy & Debt: External debt: Debt outstanding",8
"15171","TON","Economic Policy & Debt: External debt: Debt ratios & other items",10
"15172","TON","Economic Policy & Debt: External debt: Debt service",5
"15173","TON","Economic Policy & Debt: External debt: Net flows",12
"15174","TON","Economic Policy & Debt: National accounts: Adjusted savings & income",28
"15175","TON","Economic Policy & Debt: National accounts: Atlas GNI & GNI per capita",2
"15176","TON","Economic Policy & Debt: National accounts: Growth rates",16
"15177","TON","Economic Policy & Debt: National accounts: Local currency at constant prices: Aggregate indicators",6
"15178","TON","Economic Policy & Debt: National accounts: Local currency at constant prices: Expenditure on GDP",9
"15179","TON","Economic Policy & Debt: National accounts: Local currency at constant prices: Other items",3
"15180","TON","Economic Policy & Debt: National accounts: Local currency at constant prices: Value added",4
"15181","TON","Economic Policy & Debt: National accounts: Local currency at current prices: Aggregate indicators",11
"15182","TON","Economic Policy & Debt: National accounts: Local currency at current prices: Expenditure on GDP",13
"15183","TON","Economic Policy & Debt: National accounts: Local currency at current prices: Value added",4
"15184","TON","Economic Policy & Debt: National accounts: Shares of GDP & other",24
"15185","TON","Economic Policy & Debt: National accounts: US$ at constant 2015 prices: Aggregate indicators",5
"15186","TON","Economic Policy & Debt: National accounts: US$ at constant 2015 prices: Expenditure on GDP",9
"15187","TON","Economic Policy & Debt: National accounts: US$ at constant 2015 prices: Value added",7
"15188","TON","Economic Policy & Debt: National accounts: US$ at current prices: Aggregate indicators",9
"15189","TON","Economic Policy & Debt: National accounts: US$ at current prices: Expenditure on GDP",10
"15190","TON","Economic Policy & Debt: National accounts: US$ at current prices: Value added",4
"15191","TON","Economic Policy & Debt: Official development assistance",39
"15192","TON","Economic Policy & Debt: Purchasing power parity",13
"15193","TON","Education: Efficiency",21
"15194","TON","Education: Inputs",38
"15195","TON","Education: Outcomes",34
"15196","TON","Education: Participation",44
"15197","TON","Environment: Agricultural production",9
"15198","TON","Environment: Biodiversity & protected areas",7
"15199","TON","Environment: Density & urbanization",7
"15200","TON","Environment: Emissions",34
"15201","TON","Environment: Energy production & use",14
"15202","TON","Environment: Land use",20
"15203","TON","Environment: Natural resources contribution to GDP",6
"15204","TON","Financial Sector: Access",5
"15205","TON","Financial Sector: Assets",12
"15206","TON","Financial Sector: Exchange rates & prices",8
"15207","TON","Financial Sector: Interest rates",4
"15208","TON","Financial Sector: Monetary holdings (liabilities)",4
"15209","TON","Gender: Agency",2
"15210","TON","Gender: Health",1
"15211","TON","Gender: Public life & decision making",2
"15212","TON","Health",2
"15213","TON","Health: Disease prevention",21
"15214","TON","Health: Health systems",22
"15215","TON","Health: Mortality",39
"15216","TON","Health: Nutrition",22
"15217","TON","Health: Population: Dynamics",11
"15218","TON","Health: Population: Structure",58
"15219","TON","Health: Reproductive health",11
"15220","TON","Health: Risk factors",16
"15221","TON","Health: Universal Health Coverage",1
"15222","TON","Infrastructure: Communications",13
"15223","TON","Infrastructure: Technology",8
"15224","TON","Infrastructure: Transportation",5
"15225","TON","Poverty: Income distribution",9
"15226","TON","Poverty: Poverty rates",7
"15227","TON","Poverty: Shared prosperity",4
"15228","TON","Private Sector & Trade: Business environment",51
"15229","TON","Private Sector & Trade: Exports",23
"15230","TON","Private Sector & Trade: Imports",23
"15231","TON","Private Sector & Trade: Private infrastructure investment",2
"15232","TON","Private Sector & Trade: Tariffs",24
"15233","TON","Private Sector & Trade: Total merchandise trade",1
"15234","TON","Private Sector & Trade: Trade facilitation",8
"15235","TON","Private Sector & Trade: Trade price indices",2
"15236","TON","Private Sector & Trade: Travel & tourism",9
"15237","TON","Public Sector: Conflict & fragility",4
"15238","TON","Public Sector: Defense & arms trade",1
"15239","TON","Public Sector: Government finance",1
"15240","TON","Public Sector: Government finance: Deficit & financing",4
"15241","TON","Public Sector: Policy & institutions",76
"15242","TON","Social Protection & Labor: Economic activity",41
"15243","TON","Social Protection & Labor: Labor force structure",28
"15244","TON","Social Protection & Labor: Migration",4
"15245","TON","Social Protection & Labor: Unemployment",24
"15246","TON","Trade",5
"15247","TTO","Economic Policy & Debt: Balance of payments: Capital & financial account",11
"15248","TTO","Economic Policy & Debt: Balance of payments: Current account: Balances",4
"15249","TTO","Economic Policy & Debt: Balance of payments: Current account: Goods, services & income",22
"15250","TTO","Economic Policy & Debt: Balance of payments: Current account: Transfers",7
"15251","TTO","Economic Policy & Debt: Balance of payments: Reserves & other items",5
"15252","TTO","Economic Policy & Debt: External debt: Net flows",3
"15253","TTO","Economic Policy & Debt: National accounts: Adjusted savings & income",19
"15254","TTO","Economic Policy & Debt: National accounts: Atlas GNI & GNI per capita",2
"15255","TTO","Economic Policy & Debt: National accounts: Growth rates",6
"15256","TTO","Economic Policy & Debt: National accounts: Local currency at constant prices: Aggregate indicators",5
"15257","TTO","Economic Policy & Debt: National accounts: Local currency at constant prices: Expenditure on GDP",1
